c array.sh: col:      /home/froleyks/reconf/2022benchmark/benchmark/color04/DSJC1000.1.col
c 360.6740: Makespan 284
c 361.2540: Makespan 285
c 361.8270: Makespan 286
c 362.4140: Makespan 287
c 362.9840: Makespan 288
c 363.5650: Makespan 289
c 364.1490: Makespan 290
c 364.7270: Makespan 291
c 365.3160: Makespan 292
c 365.9090: Makespan 293
c 366.4930: Makespan 294
c 367.0860: Makespan 295
c 367.6850: Makespan 296
c 368.2810: Makespan 297
c 368.8780: Makespan 298
c 369.4670: Makespan 299
c 370.0720: Makespan 300
c 370.6680: Makespan 301
c 371.2600: Makespan 302
c 371.8650: Makespan 303
c 372.4520: Makespan 304
c 373.0480: Makespan 305
c 373.6440: Makespan 306
c 374.2520: Makespan 307
c 374.8460: Makespan 308
c 375.4500: Makespan 309
c 376.0560: Makespan 310
c 376.6630: Makespan 311
c 377.2640: Makespan 312
c 377.8760: Makespan 313
c 378.4870: Makespan 314
c 379.0990: Makespan 315
c 379.7050: Makespan 316
c 380.3210: Makespan 317
c 380.9390: Makespan 318
c 381.5600: Makespan 319
c 382.1790: Makespan 320
c 382.8440: Makespan 321
c 383.5200: Makespan 322
c 384.2050: Makespan 323
c 384.8930: Makespan 324
c 385.5740: Makespan 325
c 386.2690: Makespan 326
c 386.9590: Makespan 327
c 387.6490: Makespan 328
c 388.3340: Makespan 329
c 389.0310: Makespan 330
c 391.3750: Makespan 331
c 392.0760: Makespan 332
c 392.7790: Makespan 333
c 393.4840: Makespan 334
c 394.1920: Makespan 335
c 394.9060: Makespan 336
c 395.6140: Makespan 337
c 396.3280: Makespan 338
c 397.0470: Makespan 339
c 397.7640: Makespan 340
c 398.4920: Makespan 341
c 399.2120: Makespan 342
c 399.9380: Makespan 343
c 400.6590: Makespan 344
c 401.3940: Makespan 345
c 402.1290: Makespan 346
c 402.8660: Makespan 347
c 403.6070: Makespan 348
c 404.3480: Makespan 349
c 405.0880: Makespan 350
c 405.8280: Makespan 351
c 406.5690: Makespan 352
c 407.3130: Makespan 353
c 408.0700: Makespan 354
c 408.8290: Makespan 355
c 409.5850: Makespan 356
c 410.3570: Makespan 357
c 411.1290: Makespan 358
c 411.9090: Makespan 359
c 412.6750: Makespan 360
c 413.4400: Makespan 361
c 414.2060: Makespan 362
c 414.9800: Makespan 363
c 429.5210: Makespan 364
c 430.2940: Makespan 365
c 431.0700: Makespan 366
c 431.8440: Makespan 367
c 432.6250: Makespan 368
c 433.4060: Makespan 369
c 434.1830: Makespan 370
c 434.9680: Makespan 371
c 435.7510: Makespan 372
c 436.5340: Makespan 373
c 437.3210: Makespan 374
c 438.1120: Makespan 375
c 438.9060: Makespan 376
c 439.6970: Makespan 377
c 440.4890: Makespan 378
c 441.2840: Makespan 379
c 442.0920: Makespan 380
c 442.8910: Makespan 381
c 443.6950: Makespan 382
c 444.5090: Makespan 383
c 445.3070: Makespan 384
c 446.1170: Makespan 385
c 446.9320: Makespan 386
c 447.7420: Makespan 387
c 448.5590: Makespan 388
c 449.3860: Makespan 389
c 450.2060: Makespan 390
c 451.0260: Makespan 391
c 451.8470: Makespan 392
c 452.6710: Makespan 393
c 453.4990: Makespan 394
c 454.3240: Makespan 395
c 455.1550: Makespan 396
c 455.9930: Makespan 397
c 456.8260: Makespan 398
c 457.6630: Makespan 399
c 458.5030: Makespan 400
c 459.3400: Makespan 401
c 460.1790: Makespan 402
c 461.0290: Makespan 403
c 461.8740: Makespan 404
c 462.7350: Makespan 405
c 463.5780: Makespan 406
c 464.4400: Makespan 407
c 465.3000: Makespan 408
c 466.1620: Makespan 409
c 467.0270: Makespan 410
c 467.8890: Makespan 411
c 468.7610: Makespan 412
c 469.6250: Makespan 413
c 470.4950: Makespan 414
c 471.3670: Makespan 415
c 472.2550: Makespan 416
c 473.1280: Makespan 417
c 474.0030: Makespan 418
c 474.9790: Makespan 419
c 475.9960: Makespan 420
c 477.0180: Makespan 421
c 478.0260: Makespan 422
c 479.0410: Makespan 423
c 480.0510: Makespan 424
c 480.9790: Makespan 425
c 481.9010: Makespan 426
c 482.8350: Makespan 427
c 483.7460: Makespan 428
c 484.6700: Makespan 429
c 485.5910: Makespan 430
c 486.5250: Makespan 431
c 487.4520: Makespan 432
c 488.3970: Makespan 433
c 489.3230: Makespan 434
c 490.2540: Makespan 435
c 491.1900: Makespan 436
c 492.1240: Makespan 437
c 493.0680: Makespan 438
c 494.0020: Makespan 439
c 494.9370: Makespan 440
c 495.8780: Makespan 441
c 496.9100: Makespan 442
c 497.9580: Makespan 443
c 498.9170: Makespan 444
c 499.8780: Makespan 445
c 500.8390: Makespan 446
c 501.7910: Makespan 447
c 502.7750: Makespan 448
c 503.7430: Makespan 449
c 504.7160: Makespan 450
c 505.7000: Makespan 451
c 506.6790: Makespan 452
c 507.6620: Makespan 453
c 508.6470: Makespan 454
c 509.6310: Makespan 455
c 510.6150: Makespan 456
c 511.6030: Makespan 457
c 512.5930: Makespan 458
c 513.5860: Makespan 459
c 514.5790: Makespan 460
c 515.5770: Makespan 461
c 516.5850: Makespan 462
c 517.6170: Makespan 463
c 518.6420: Makespan 464
c 519.6670: Makespan 465
c 3679.2820: Makespan 466
c 3680.8530: Makespan 467
c 3682.3840: Makespan 468
c 3683.8380: Makespan 469
c 3685.2240: Makespan 470
c 3686.5800: Makespan 471
c 3687.9150: Makespan 472
c 3689.2950: Makespan 473
c 3695.2510: Makespan 474
c 3696.7540: Makespan 475
c 3698.2070: Makespan 476
c 3699.5610: Makespan 477
c 3700.9790: Makespan 478
c 3702.4030: Makespan 479
c 3703.7260: Makespan 480
c 3704.9630: Makespan 481
c 3706.2360: Makespan 482
c 3707.4820: Makespan 483
c 3708.6850: Makespan 484
c 3709.9290: Makespan 485
c 3711.1540: Makespan 486
c 3712.3940: Makespan 487
c 3713.6090: Makespan 488
c 3715.1090: Makespan 489
c 3716.5530: Makespan 490
c 3717.9760: Makespan 491
c 3719.4210: Makespan 492
c 3720.7290: Makespan 493
c 3721.9270: Makespan 494
c 3723.0700: Makespan 495
c 3724.2410: Makespan 496
c 3725.4700: Makespan 497
c 3726.6690: Makespan 498
c 3727.8610: Makespan 499
c 3729.0360: Makespan 500
c 3730.1720: Makespan 501
c 3731.2760: Makespan 502
c 3732.3490: Makespan 503
c 3733.4130: Makespan 504
c 3734.4710: Makespan 505
c 3735.5410: Makespan 506
c 3736.6100: Makespan 507
c 3737.6870: Makespan 508
c 3738.7550: Makespan 509
c 3739.8430: Makespan 510
c 3740.9460: Makespan 511
c 3743.9200: Makespan 512
c 3745.2650: Makespan 513
c 3746.3460: Makespan 514
c 3747.4330: Makespan 515
c 3783.6480: Makespan 516
c 3784.8000: Makespan 517
c 3785.8940: Makespan 518
c 3787.0060: Makespan 519
c 3788.1340: Makespan 520
c 3789.2610: Makespan 521
c 3790.3940: Makespan 522
c 3791.5260: Makespan 523
c 3792.6500: Makespan 524
c 3793.8410: Makespan 525
c 3795.0560: Makespan 526
c 3796.2880: Makespan 527
c 3797.5060: Makespan 528
c 3798.7300: Makespan 529
c 3799.9490: Makespan 530
c 3801.1730: Makespan 531
c 3802.4130: Makespan 532
c 3803.6730: Makespan 533
c 3804.9190: Makespan 534
c 3806.1680: Makespan 535
c 3807.4130: Makespan 536
c 3808.6670: Makespan 537
c 3809.9350: Makespan 538
c 3811.1970: Makespan 539
c 3812.4440: Makespan 540
c 3813.6960: Makespan 541
c 4162.8390: Makespan 542
c 4209.8870: Makespan 543
c 4211.5300: Makespan 544
c 4212.9390: Makespan 545
c 4214.3760: Makespan 546
c 4215.8320: Makespan 547
c 4217.3560: Makespan 548
c 4218.9070: Makespan 549
c 4220.7120: Makespan 550
c 4222.5050: Makespan 551
c 4224.0260: Makespan 552
c 4225.5690: Makespan 553
c 4227.1330: Makespan 554
c 4228.6950: Makespan 555
c 4230.2370: Makespan 556
c 4231.7840: Makespan 557
c 4233.2990: Makespan 558
c 4234.8810: Makespan 559
c 4236.4850: Makespan 560
c 4238.1570: Makespan 561
c 4239.7830: Makespan 562
c 4241.3570: Makespan 563
c 4242.8910: Makespan 564
c 4244.4340: Makespan 565
c 4245.9470: Makespan 566
c 4247.4220: Makespan 567
c 4249.0740: Makespan 568
c 4250.7220: Makespan 569
c 4252.4350: Makespan 570
c 4254.0710: Makespan 571
c 4255.6080: Makespan 572
c 4257.1880: Makespan 573
c 4258.8240: Makespan 574
c 4260.4540: Makespan 575
c 4262.0770: Makespan 576
c 4263.6970: Makespan 577
c 4265.3540: Makespan 578
c 4267.0480: Makespan 579
c 4268.6020: Makespan 580
c 4270.0970: Makespan 581
c 4271.6380: Makespan 582
c 4273.2100: Makespan 583
c 4274.7810: Makespan 584
c 4276.4990: Makespan 585
c 4278.2060: Makespan 586
c 4279.6900: Makespan 587
c 4281.1670: Makespan 588
c 4282.6300: Makespan 589
c 4284.0840: Makespan 590
c 4285.5480: Makespan 591
c 4287.0130: Makespan 592
c 4288.5010: Makespan 593
c 4289.9920: Makespan 594
c 4291.3860: Makespan 595
c 4292.7910: Makespan 596
c 4294.1900: Makespan 597
c 4295.6030: Makespan 598
c 4297.0470: Makespan 599
c 4298.5100: Makespan 600
c 4299.9860: Makespan 601
c 4301.4700: Makespan 602
c 4302.9920: Makespan 603
c 4304.5780: Makespan 604
c 4306.4540: Makespan 605
c 4308.0490: Makespan 606
c 4309.8420: Makespan 607
c 4311.4950: Makespan 608
c 4313.2830: Makespan 609
c 4315.0600: Makespan 610
c 4316.8960: Makespan 611
c 4318.7270: Makespan 612
c 4320.5110: Makespan 613
c 4322.3690: Makespan 614
c 4324.6010: Makespan 615
c 4326.8350: Makespan 616
c 4328.9990: Makespan 617
c 4331.1380: Makespan 618
c 4333.2900: Makespan 619
c 4335.1900: Makespan 620
c 4337.0700: Makespan 621
c 4338.8470: Makespan 622
c 4340.6600: Makespan 623
c 4342.5480: Makespan 624
c 4344.4060: Makespan 625
c 4346.0870: Makespan 626
c 4347.7200: Makespan 627
c 4349.3620: Makespan 628
c 4350.9730: Makespan 629
c 4352.6790: Makespan 630
c 4354.6440: Makespan 631
c 4356.6470: Makespan 632
c 4358.9200: Makespan 633
c 4360.8700: Makespan 634
c 4362.5620: Makespan 635
c 4364.2310: Makespan 636
c 4365.9190: Makespan 637
c 4367.6750: Makespan 638
c 4369.4860: Makespan 639
c 4371.0460: Makespan 640
c 4372.5990: Makespan 641
c 4374.1570: Makespan 642
c 4376.0050: Makespan 643
c 4377.8510: Makespan 644
c 4379.5230: Makespan 645
c 4381.1130: Makespan 646
c 4382.6510: Makespan 647
c 4384.2150: Makespan 648
c 4385.8520: Makespan 649
c 4387.5070: Makespan 650
c 4389.0840: Makespan 651
c 4390.6120: Makespan 652
c 4392.2500: Makespan 653
c 4394.0410: Makespan 654
c 4395.8980: Makespan 655
c 4397.5430: Makespan 656
c 4399.2240: Makespan 657
c 4400.9120: Makespan 658
c 4402.5420: Makespan 659
c 4404.2000: Makespan 660
c 4405.8330: Makespan 661
c 4407.4590: Makespan 662
c 4409.0670: Makespan 663
c 4410.6740: Makespan 664
c 4412.2780: Makespan 665
c 4413.8590: Makespan 666
c 4415.3660: Makespan 667
c 4416.9260: Makespan 668
c 4418.4950: Makespan 669
c 4420.0530: Makespan 670
c 4421.6370: Makespan 671
c 4423.2190: Makespan 672
c 4424.8030: Makespan 673
c 4426.3790: Makespan 674
c 4427.9650: Makespan 675
c 4521.4710: Makespan 676
c 4544.5280: Makespan 677
c 4548.4260: Makespan 678
c 4552.2660: Makespan 679
c 4555.0680: Makespan 680
c 4558.5830: Makespan 681
c 4561.0960: Makespan 682
c 4563.7090: Makespan 683
c 4566.0440: Makespan 684
c 4568.4120: Makespan 685
c 4571.2270: Makespan 686
c 4573.9390: Makespan 687
c 4576.4560: Makespan 688
c 4579.1220: Makespan 689
c 4582.3640: Makespan 690
c 4584.9660: Makespan 691
c 4587.5970: Makespan 692
c 4590.7230: Makespan 693
c 4593.0680: Makespan 694
c 4595.6740: Makespan 695
c 4598.6210: Makespan 696
c 4601.5440: Makespan 697
c 4604.0870: Makespan 698
c 4606.8750: Makespan 699
c 4609.0780: Makespan 700
c 4611.4540: Makespan 701
c 4614.2220: Makespan 702
c 4616.6530: Makespan 703
c 4621.4820: Makespan 704
c 4626.8540: Makespan 705
c 4633.1680: Makespan 706
c 4641.4820: Makespan 707
c 4649.6910: Makespan 708
c 4657.8890: Makespan 709
c 4666.7840: Makespan 710
c 4680.2830: Makespan 711
c 4691.8550: Makespan 712
c 4703.9700: Makespan 713
c 4721.0550: Makespan 714
c 4736.6290: Makespan 715
c 4751.2810: Makespan 716
c 4770.7680: Makespan 717
c 4791.1430: Makespan 718
c 4807.2480: Makespan 719
c 4829.7510: Makespan 720
c 4847.9450: Makespan 721
c 4866.6720: Makespan 722
c 4892.4670: Makespan 723
c 4911.9460: Makespan 724
c 4934.3200: Makespan 725
c 4960.1160: Makespan 726
c 4982.8370: Makespan 727
c array.sh: end:      Fri 27 May 2022 04:36:52 PM CEST
s 17 24 41 63 69 83 102 135 155 158 169 197 218 240 246 250 255 279 309 324 338 341 344 345 355 365 408 447 456 460 464 469 486 524 535 537 597 617 639 666 668 675 688 691 700 712 713 720 734 753 759 821 851 855 878 910 923 929 933 935 940 959 962 978 989 991
t 17 24 41 63 69 83 102 135 155 158 169 197 218 240 246 250 255 279 309 324 338 341 344 345 355 365 408 447 456 460 464 469 486 524 535 537 597 617 639 666 668 675 688 691 700 712 713 720 734 753 759 821 851 855 857 910 923 929 933 935 940 959 962 978 989 991
a YES
a 17 24 41 63 69 83 102 135 155 158 169 197 218 240 246 250 255 279 309 324 338 341 344 345 355 365 408 447 456 460 464 469 486 524 535 537 597 617 639 666 668 675 688 691 700 712 713 720 734 753 759 821 851 855 878 910 923 929 933 935 940 959 962 978 989 991
a 17 24 41 63 69 83 102 135 155 158 169 197 218 240 246 250 255 279 309 324 338 341 344 345 355 365 408 447 456 460 464 469 486 524 535 537 597 617 639 666 668 675 688 691 700 712 713 720 734 753 759 821 851 855 857 910 923 929 933 935 940 959 962 978 989 991
